ticket_id,customer_id,open_date,resolution_hours,satisfaction_score
43b89849-6,89dd5ba6,2024-08-18,5.4,6
d35596c8-9,89dd5ba6,2024-03-06,33.9,8
f7e9addc-4,ae2e2122,2024-03-23,0.6,5
9f077d6a-7,ae2e2122,2024-09-01,37.9,6
79636c9b-9,5f0d54f5,2024-03-03,38.0,7
5b46585d-b,5f0d54f5,2024-12-28,50.0,10
295da97e-3,35befe8a,2024-08-27,44.9,7
14819120-a,35befe8a,2024-09-06,18.1,5
633f7c5c-2,38c8204a,2024-04-11,22.6,4
81451a89-5,38c8204a,2024-09-17,11.1,5
1391b6de-8,38c8204a,2024-06-15,36.5,4
30b5f2a4-c,62f2b1e6,2024-01-18,15.3,7
9e3a3f2b-3,62f2b1e6,2024-05-03,22.2,7
cd024282-f,62f2b1e6,2024-01-24,38.4,6
fa9b1130-3,98e8b685,2024-04-26,20.1,7
9f92cd12-4,400952d1,2024-08-18,51.0,7
c36e6849-2,400952d1,2024-12-06,15.8,5
bdba856e-b,400952d1,2024-10-25,29.5,3
c19c3d79-f,29ab7fb8,2024-10-03,32.8,5
9bc3baf2-d,29ab7fb8,2024-03-27,6.0,7
1c138f5c-0,29ab7fb8,2024-09-18,34.5,9
cb22aff4-4,94981aa9,2024-01-06,42.2,4
f1c1a25b-0,94981aa9,2024-06-14,17.3,4
6235129e-b,47a24cae,2024-03-20,46.7,6
4b069db8-b,47a24cae,2024-01-15,13.8,10
930f77ed-d,ea525219,2024-12-29,0.3,5
bfd643db-4,ea525219,2024-10-31,23.5,7
094602b2-4,f6211117,2024-04-06,9.5,7
b975f318-0,f6211117,2024-09-02,22.0,6
54da7978-9,f6211117,2024-03-23,10.0,10
8b3d4b49-2,9f6a8041,2024-06-16,70.1,5
3d15fc07-6,9f6a8041,2024-07-25,2.8,7
8474ab46-0,9f6a8041,2024-08-22,2.9,9
b5be7734-e,d67a4636,2024-03-27,6.5,7
32b1a822-7,d67a4636,2024-04-05,5.5,5
9a8498b4-1,4f9007b0,2024-04-03,5.0,7
30efec82-4,4f9007b0,2024-01-22,42.3,9
18270cba-e,4f9007b0,2024-03-19,7.2,10
7e5968b4-a,e8455eef,2024-06-16,41.4,5
02f9f2ba-b,e8455eef,2024-06-02,60.9,5
a56e9cba-0,e8455eef,2024-11-08,22.3,7
ce4a32a0-3,2a7601b3,2024-09-30,45.5,10
171a1ca4-6,59c2c851,2024-04-04,54.6,8
d25bcfd0-c,59c2c851,2024-11-28,60.6,7
b86bc92d-3,59c2c851,2024-07-03,36.3,10
40caa240-d,f0cb3582,2024-05-05,23.5,5
5748ddbc-2,f0cb3582,2024-01-22,0.2,7
c97c6174-3,f0cb3582,2024-04-04,33.5,7
d9de25bb-3,4c745050,2024-09-15,19.6,6
4acca769-0,a9175ba0,2024-11-08,26.3,5
961bb694-c,a9175ba0,2024-06-05,2.6,8
187c8fd2-6,3300f3a3,2024-12-21,2.4,9
d15a1de7-d,3300f3a3,2024-07-12,25.0,10
d38e9037-c,b8d71180,2024-03-08,36.2,4
7b855151-1,b8d71180,2024-07-08,19.5,7
dccb0615-d,ff137853,2024-08-17,8.1,4
3d216156-1,ff137853,2024-01-30,18.4,5
78a3c442-2,ff137853,2024-09-10,34.4,8
b0849cb4-1,cefd93f1,2024-03-08,15.0,1
41131079-b,cefd93f1,2024-11-04,16.6,9
bf65e811-b,93f9e892,2024-01-28,10.7,6
ef117f9a-8,93f9e892,2024-07-19,17.9,6
46242e9b-7,93f9e892,2024-05-13,59.3,7
0e682459-7,688c4f64,2024-09-25,28.5,7
0185b6ba-7,688c4f64,2024-07-30,30.9,6
d364113d-5,688c4f64,2024-04-03,38.0,5
